Composite.Element.REF	TCGA-2L-AAQJ-01	TCGA-2L-AAQI-01	TCGA-2L-AAQL-01	TCGA-2L-AAQM-01	TCGA-2L-AAQA-01	TCGA-3A-A9IU-01	TCGA-3A-A9I5-01	TCGA-3A-A9IX-01	TCGA-3A-A9IH-01	TCGA-3A-A9IN-01	TCGA-3A-A9IZ-01	TCGA-3A-A9IB-01	TCGA-3E-AAAZ-01	TCGA-IB-AAUM-01	TCGA-IB-AAUN-01	TCGA-IB-AAUO-01	TCGA-IB-AAUU-01	TCGA-IB-AAUP-01	TCGA-IB-AAUW-01	TCGA-IB-AAUS-01	TCGA-IB-AAUV-01	TCGA-Q3-AA2A-01	TCGA-F2-A8YN-01	TCGA-XN-A8T5-01	TCGA-S4-A8RM-01	TCGA-S4-A8RO-01	TCGA-S4-A8RP-01	TCGA-YH-A8SY-01	TCGA-RB-A7B8-01	TCGA-US-A77G-01	TCGA-US-A77J-01	TCGA-US-A77E-01	TCGA-US-A776-01	TCGA-US-A779-01	TCGA-US-A774-01	TCGA-OE-A75W-01	TCGA-H8-A6C1-01	TCGA-L1-A7W4-01	TCGA-LB-A8F3-01	TCGA-YB-A89D-01	TCGA-IB-A7LX-01	TCGA-IB-A7M4-01	TCGA-YY-A8LH-01	TCGA-LB-A7SX-01	TCGA-FB-A78T-01	TCGA-IB-A5SO-01	TCGA-IB-A5SP-01	TCGA-IB-A5SQ-01	TCGA-IB-A5ST-01	TCGA-IB-A5SS-01	TCGA-HZ-7924-01	TCGA-M8-A5N4-01	TCGA-HZ-7920-01	TCGA-FB-A5VM-01	TCGA-HZ-7923-01	TCGA-FB-A545-01	TCGA-HZ-7919-01	TCGA-HZ-A4BH-01	TCGA-HZ-7918-01	TCGA-HZ-A4BK-01	TCGA-FB-A4P6-01	TCGA-HZ-7925-01	TCGA-FB-A4P5-01	TCGA-Q3-A5QY-01	TCGA-HZ-7922-01	TCGA-H6-A45N-01	TCGA-FZ-5924-01	TCGA-F2-A44G-01	TCGA-PZ-A5RE-01	TCGA-HV-A5A6-01	TCGA-IB-A6UF-01	TCGA-LB-A9Q5-01	TCGA-XD-AAUL-01	TCGA-RB-AA9M-01	TCGA-HZ-8638-01	TCGA-HZ-8315-01	TCGA-HZ-8519-01	TCGA-IB-8126-01	TCGA-FZ-5923-01	TCGA-IB-8127-01	TCGA-FZ-5922-01	TCGA-F2-6879-01	TCGA-FZ-5921-01	TCGA-F2-6880-01	TCGA-FZ-5926-01	TCGA-FZ-5920-01	TCGA-FZ-5919-01	TCGA-HZ-8003-01	TCGA-IB-7893-01	TCGA-IB-7891-01	TCGA-IB-7889-01	TCGA-IB-7887-01	TCGA-IB-7888-01	TCGA-IB-7886-01	TCGA-IB-7885-01	TCGA-HZ-8005-01	TCGA-HZ-8002-01	TCGA-HZ-8001-01	TCGA-IB-7652-01	TCGA-IB-7651-01	TCGA-IB-7649-01	TCGA-IB-7647-01	TCGA-IB-7646-01	TCGA-IB-7644-01	TCGA-IB-7890-01	TCGA-Z5-AAPL-01	TCGA-FB-AAQ1-01	TCGA-FB-AAPQ-01	TCGA-FB-AAPZ-01	TCGA-FB-AAQ6-01	TCGA-FB-AAPP-01	TCGA-2J-AABH-01	TCGA-2J-AABK-01	TCGA-2J-AABF-01	TCGA-2J-AAB9-01	TCGA-2J-AABA-01	TCGA-2J-AAB8-01	TCGA-2J-AAB4-01	TCGA-2J-AABO-01	TCGA-2J-AABR-01	TCGA-XD-AAUH-01	TCGA-XD-AAUI-01
GATA3|GATA3	-0.18067974	-0.158547711	-0.158405254	1.026111065	-0.354518455	0.005451185	-0.222553477	0.148684964	0.780233252	0.784177436	-0.265703964	-0.327696371	-0.311066139	-0.16068953	-0.196547771	0.776053782	-0.237166861	0.09638227	-0.185345627	-0.11671606	-0.246668117	-0.176783738	-0.118909197	-0.320685424	0.019572747	0.001508476	0.062256323	-0.173858118	-0.338945172	0.237949863	0.088610662	-0.270812463	-0.485513947	-0.224847372	-0.232915275	-0.145707654	-0.130233998	-0.160820254	-0.361113419	-0.28669	-0.218987847	-0.074530584	-0.274153387	0.314680622	-0.260087555	-0.062963524	-0.263775874	-0.227660824	-0.180034591	0.004435378	-0.285816278	-0.230815838	-0.200672867	0.005769073	-0.268860852	-0.035844051	-0.058151764	0.152817746	-0.125283188	-0.155912773	-0.204032072	-0.191556614	-0.020926394	-0.378813314	0.059568348	-0.191206869	-0.093988495	-0.019399719	-0.166573274	0.102593877	-0.148534162	-0.137575356	-0.213133357	0.121783263	-0.182750899	0.752133473	-0.182590573	-0.022476893	-0.272638681	-0.177380332	-0.094529132	-0.350003976	-0.12071325	-0.143702107	-0.163491347	-0.025046522	-0.034232147	0.04098894	0.045239115	-0.06448846	-0.184618173	-0.187731663	-0.254755934	-0.122582997	-0.171180991	-0.22185695	-0.096448775	0.08593827	-0.173218453	-0.214367566	-0.147918447	-0.097441287	-0.04835636	-0.086039056	0.031075025	-0.501613673	-0.433589882	-0.628506107	-0.363927374	-0.474005624	-0.686865931	-1.013734629	-0.369127512	-0.146713303	-0.263100344	-0.157384169	-0.396440133	-0.39080666	-0.555716147	-0.25999697	-0.634472513	-0.446530922
GSK3A GSK3B|GSK3-alpha-beta	0.941933567	0.558023413	0.581133601	1.008959131	0.707574615	0.606883271	0.788793805	0.737669221	0.759663248	0.957072515	0.384880796	0.776663385	0.742343581	0.619205309	0.719670713	0.74778922	0.695926614	0.657364543	0.359918113	0.57831029	0.628849471	0.614583352	0.667415355	0.802015298	0.579582674	0.514057919	0.76332724	1.002155032	0.873673085	0.774326373	0.591233885	0.858198471	0.506325875	0.786802275	0.729303744	1.003909737	0.91839245	0.42208223	0.641242216	0.747589275	0.443780366	0.578812996	0.605806919	0.634195365	0.639117257	0.722442033	0.701904808	0.799852764	0.941516593	0.760987239	0.934249411	0.887892239	0.516018861	0.952653795	0.546629261	0.668797773	0.611453201	0.226164897	0.710443922	0.613828328	0.753169437	0.954111459	0.519363243	0.486243696	0.672488655	0.629076701	0.497033984	0.309456342	0.78218285	0.951829872	0.735773333	0.753824931	0.648264099	0.740733374	0.770454604	0.762885437	0.508969703	0.825771342	0.636448513	0.677581187	0.451810058	0.802693195	0.806510053	0.509778758	0.794211984	0.738164332	0.80176876	0.707289252	0.654572272	0.672601335	0.551961692	0.279759686	0.59300263	0.770438662	0.576737283	0.446155307	0.694939845	0.97339485	0.685743401	0.611806466	0.717129104	0.451772601	0.682394235	0.469588238	0.78229714	0.441820741	0.644080709	0.904914823	0.61571389	0.485202266	0.727318828	1.122430298	0.749060793	0.976276574	1.113068423	0.798098648	0.821380196	0.800362181	0.738964547	1.462807176	0.703136092	1.244948495
GSK3A GSK3B|GSK3-alpha-beta_pS21_S9	0.979690481	1.303107314	1.024488	3.100461318	1.284005552	1.29381518	1.416850159	1.310107637	1.373533523	0.92738988	0.118478532	1.136012564	0.8292594	1.57651164	0.881579952	1.119649186	0.698267331	1.500538258	0.796914044	0.770397155	1.222947192	0.749120377	-0.444845006	1.169882184	0.954651766	0.962160021	1.507977956	1.104501073	0.310804868	1.165723293	1.078715858	1.057089326	1.069575885	0.941644359	1.480013569	0.038134205	1.156175858	1.013330529	0.419653064	1.098412206	0.535679768	0.845724852	0.982926958	1.596326295	1.092681134	0.644251359	0.904151739	1.323982502	1.350158692	1.313102871	1.495052101	1.28805351	1.036851494	0.377117999	1.256667856	0.832208501	1.99809891	-0.008846142	1.269005405	0.969129222	1.214109446	0.084272089	0.939001265	0.951360071	1.242084945	1.142534837	0.646551838	0.312438544	0.918932319	0.788072721	1.298986153	0.868515972	1.208493278	1.305609609	1.024104345	1.636684002	1.217237984	0.41033834	1.333790043	1.446981382	1.285029714	0.845706924	0.334178345	1.025319628	1.033081119	0.345134883	1.112121646	1.133304685	0.014453109	1.248516594	1.311020801	0.886895245	0.782600409	1.04360138	0.630683902	0.670331454	1.107596957	-0.363113006	1.207372065	0.177408384	0.79380935	1.252999418	0.335374874	0.410230306	1.180509	0.532632368	0.991400963	1.388508078	1.677336086	1.088800873	1.095249039	1.808646177	-0.017261862	1.173073274	0.800535093	1.324894807	0.876235067	1.474141804	1.364501676	0.784842061	1.298498549	1.086278727
ERBB2|HER2	-0.213411221	0.934606672	1.25320224	-0.516716078	1.852045541	-0.143359376	-0.232256377	0.460147891	0.796215053	-0.492837329	-0.149230672	-0.39764506	0.808642915	0.451428066	0.891280115	-0.283416062	0.850977907	0.248788366	0.238810788	0.18274187	0.192818811	-0.030096895	0.200084885	0.782281188	1.302382368	0.889144574	0.99833772	-0.68978185	-0.465331695	0.745999881	-0.216581532	0.131018594	0.30661687	0.459399941	0.358605578	0.552969076	-0.041005067	0.089090983	0.043420023	0.607051307	0.431006834	-0.060892306	1.038642369	1.137082444	0.598616261	0.335822207	0.851837598	0.578053448	-0.486345868	0.025845614	-0.425917451	-0.646020442	0.018838512	1.010700374	-0.13582696	0.372235805	1.373418543	-0.187462077	0.118979275	0.329306198	0.807774233	-0.436664052	1.24365867	-0.139468228	0.408988047	0.253919825	0.479500375	-0.53587297	-0.249780642	-0.178762268	0.116891711	0.445496092	-0.22978737	0.517913728	0.301601528	0.785884368	0.223969383	-0.421373307	0.418798335	0.414273888	-0.647402248	0.332439417	-0.26525168	0.424212387	0.416968167	0.239455697	-0.146437241	0.539154534	0.684354139	0.370307894	0.514877755	0.193698414	0.130243178	0.407244799	-0.479992478	0.365273588	0.239213476	-0.387811268	0.445905947	0.073012548	0.069911939	0.254479068	0.000280758	-0.466342277	0.433764046	0.216914027	0.721421364	1.14978559	0.716056715	0.573592833	1.104663609	1.45604912	0.889132706	0.514833694	0.141513283	0.752883999	0.477103586	0.525095811	1.452857614	-0.521512278	1.086941307	0.947790353
ERBB2|HER2_pY1248	-0.298812806	0.044454216	0.229311147	-0.865752428	0.48321593	-0.297933863	-0.506208365	-0.135891223	-0.131687971	-0.821301066	-0.20116101	-0.399057528	-0.151330999	-0.028502385	-0.204553005	-0.622526656	-0.22246294	-0.334159358	-0.218869816	-0.323068964	-0.270755604	-0.330531286	-0.353274011	-0.158178874	0.089062461	-0.033210224	0.073787991	-0.341869251	-0.603065142	-0.555547237	-0.268524168	-0.4485641	0.084013797	-0.242394386	-0.16361233	-0.215051099	-0.322882449	-0.219384289	-0.455158634	-0.256291925	-0.025063792	-0.330632411	-0.024029011	-0.099789932	-0.162873651	-0.041301394	-0.130247604	-0.143785972	-0.433275969	-0.404169866	-0.558684886	-0.291981837	-0.526598611	-0.192236383	-0.469698096	-0.219850665	0.126866505	-0.566518315	-0.423963828	-0.604497893	-0.260747585	-0.276131525	-0.083714751	-0.594120539	-0.206423571	-0.229197286	-0.19475452	-0.199601295	-0.45468807	-0.377950674	-0.575198223	-0.226275421	-0.349567315	-0.111012596	-0.167906015	-0.194506076	-0.359904087	-0.283618287	-0.307336773	-0.196840825	-0.439160575	-0.46396414	-0.378217769	-0.464339276	-0.315393667	-0.466765499	-0.458312961	-0.380457148	-0.232193691	-0.379248687	-0.054859063	-0.217966634	-0.313783677	-0.256512091	-0.362749717	-0.230250148	-0.240416248	-0.283458365	-0.226907817	-0.560287045	-0.323815424	-0.270848075	-0.210292499	-0.326138066	-0.149795369	1.525812987	-0.179950851	-0.105948664	-0.231528138	0.32490305	0.194557147	0.114396393	-0.003517148	-0.139087787	-0.314011667	-0.098094546	-0.276525049	-0.251987273	-0.133406783	-0.2887916	-0.222504793	-0.251095573
ERBB3|HER3	0.018064618	0.678621207	0.735739165	-0.065868297	0.704880714	0.072249704	-0.051292227	0.487481877	0.939018801	0.017953115	0.203297752	0.101395534	0.767721599	0.329135362	0.153245522	-0.018932832	0.731317539	0.012124786	0.917358453	0.11297652	0.115803908	0.229774982	0.459542342	0.716241388	1.412737639	0.909178704	0.68177057	-0.234288102	0.158234889	-0.041769854	0.274908977	0.156077281	1.158676503	0.310253566	-0.200253456	0.454175019	-0.174056902	0.326475952	0.567851655	0.687384009	0.337900859	0.553347112	0.898233304	0.387932521	0.534113113	0.215241203	1.312856587	0.238128259	-0.153661734	0.211365791	-0.371934914	-0.299541246	-0.031560531	0.274470023	-0.173258122	0.273707245	1.034857569	1.505512723	-0.051491896	-0.257819192	0.495957183	-0.209353233	0.787941018	0.265177455	0.591086098	0.119516256	0.034992911	0.008749353	-0.166748358	-0.007232861	-0.131992893	0.429178001	-0.119103015	0.315559524	0.29900804	0.668624826	0.312555748	0.035853243	0.196354891	0.401510198	0.474366144	0.964801677	-0.043858068	-0.032000798	0.300427386	0.433328086	-0.239453991	-0.062323502	0.37081949	0.132397113	0.315197678	-0.27853665	-0.083161368	0.522969697	0.910512725	0.049585147	-0.024001533	0.878142607	0.241486992	0.180346495	-0.023154443	-0.002095228	0.093936681	-0.16344946	0.282688549	0.629583292	0.403453203	0.076658746	-0.197825831	0.276515281	1.077944986	0.963806146	-0.029487336	-0.034188563	-0.085003565	-0.123396725	0.084337333	0.016107416	0.031604476	0.126740859	0.082122547	-0.011397992
ERBB3|HER3_pY1298	0.487889843	0.493178591	0.383983293	0.315124878	0.556876589	0.314596539	0.39414588	0.433462363	0.46315794	0.32309946	0.524903411	0.407173684	0.434421022	0.373532235	0.519566973	0.300915875	0.255525597	0.459911391	0.51100637	0.355131872	0.258838605	0.50362243	0.515317881	0.266188784	0.520832482	0.424723656	0.490256042	0.630443532	0.336046411	0.536432916	0.461203287	0.350953351	0.325218838	0.50667164	0.394840741	0.55080773	0.505318277	0.528079464	0.281491883	0.259872091	0.669033949	0.617759395	0.51490736	0.199729365	0.475069945	0.455548781	0.55764773	0.404660366	0.516775253	0.478729009	0.315165705	0.641552315	0.440369025	0.177204848	0.286416155	0.559743605	0.380845636	0.297673433	0.365519372	0.389502085	0.385450671	0.476977026	0.297245734	0.57125795	0.508515053	0.36728476	0.636113965	0.915914071	0.498657036	0.474122288	0.397029276	0.521695368	0.492852526	0.516613877	0.469512144	0.458192225	0.390681917	0.850983446	0.207896205	0.388226714	0.288544943	0.293440822	0.555892551	0.525054215	0.492655283	0.53633881	0.427164818	0.499599069	0.550906715	0.222630505	0.406803858	0.565201904	0.459510446	0.411230693	0.557293395	0.669851801	0.336713524	0.734255755	0.266177419	0.390315105	0.517438607	0.681653884	0.76551949	0.685364777	0.474051418	0.121346884	0.447607049	0.320066033	0.485316429	0.441578943	0.479394357	0.980022998	0.591044503	0.669080947	0.820674212	0.547224036	0.512695743	0.777268756	0.613988256	0.112236893	0.871015994	1.047024532
HSPA1A|HSP70	1.263963091	0.385694799	0.520586233	0.024701188	0.459423446	1.871561708	0.981558714	1.1494267	0.128283852	0.658017881	1.473701235	1.960943728	-0.193920455	-0.135259982	1.35484731	0.741711864	0.09435843	0.142816559	2.123322938	-0.219377143	1.108645113	0.684153922	0.425876572	-0.06889668	-0.120549516	0.389284886	0.248186745	0.571244531	1.307034602	0.716617694	3.224614879	1.735665545	1.282428354	0.681727941	1.381367171	1.363828893	0.393567607	2.404895486	-0.066466009	0.476128204	1.887584005	0.836971618	0.617770304	1.157181168	-0.116730753	1.105168627	0.091899715	0.216397434	0.810619406	0.801025792	-0.453782057	1.1510326	1.673614676	0.852790621	1.930798974	1.587872252	-0.069704851	1.014508181	0.71586769	0.276506341	-0.091244553	0.447985203	-0.168744267	1.823394355	0.243842903	0.048279917	1.537350862	0.116406037	1.43547311	0.607231364	0.009913872	0.478070941	1.13415769	1.118731911	0.94419525	1.120744892	0.353842065	1.014110344	0.909101774	0.832722281	1.352615195	0.126390998	1.27261744	-0.593355353	-0.213600747	0.169807647	0.877361154	0.00510392	1.173868015	-0.263351605	0.781646817	0.689048193	1.471648902	0.104077024	1.513592289	1.83651717	0.101550392	0.854517929	-0.249670513	-0.139550883	0.970569327	0.55529642	1.098356659	1.097012926	0.533641275	0.665616722	0.11732234	0.373101068	1.158488303	1.601631918	-0.742568746	1.51718644	0.498922146	0.270769302	0.826209211	1.352553698	0.721355656	0.652692405	0.368413303	0.491681035	-0.695337054	0.370588942
IGFBP2|IGFBP2	0.376341278	1.912182246	1.289198377	3.178354201	2.035038134	0.56769616	1.208612366	0.513812331	1.380622345	4.104295873	1.232897829	0.64342933	1.314222818	1.314399814	0.400107766	-0.411717809	1.191530825	1.31439653	0.320150808	0.985520612	0.709130948	0.333589357	0.432898023	1.69092895	0.851118981	2.748531743	1.96782036	1.076207229	0.919492271	1.992110295	0.918020492	1.03338795	2.683846291	1.526101402	0.853484987	2.264666784	1.060764598	0.814167124	1.312303915	2.028336196	0.625168055	0.551577207	1.797486241	0.192959983	1.672055867	1.382900585	1.251093836	0.565859346	1.231712902	0.728575391	1.229996185	0.173177132	1.103953254	0.440457448	1.922476953	1.235790778	0.235943543	1.187439595	2.510567431	2.031880599	-0.154715377	1.278391147	-0.024337678	1.747542704	0.966086336	1.191148068	1.478370665	0.937102291	0.769083282	0.57841374	1.482423685	0.704068543	0.573819722	0.763128109	0.371276672	0.23411456	1.346586903	1.27182191	1.551201515	0.845350511	0.540087701	1.2579729	0.924941693	2.592170122	1.105434002	0.520802375	0.228215206	2.814732212	0.198359807	1.351346961	0.501127058	0.888090126	1.062786098	0.335513088	0.125491476	0.808265585	1.286641034	1.818068052	1.865695167	1.586974095	1.254755355	0.786988461	0.50249604	0.484962511	1.466972899	0.961945404	0.588385916	1.840951127	0.830784141	1.224158802	-0.284403538	0.263632569	1.853784414	1.385564263	1.097965713	1.351595415	1.692501837	1.739826009	1.193943974	1.23060392	1.353024737	1.290894878
INPP4B|INPP4B	0.897913912	1.705871496	0.449376177	0.00901391	3.030609314	-0.200773058	-0.77431939	-0.327217161	1.079569664	-0.743163987	-0.057303864	-0.626812848	1.389679438	-0.154272453	2.017278288	0.074920156	1.478035919	0.676729178	-0.438229154	-0.016934546	-0.510923874	-0.098325274	0.650134423	0.701679685	1.83597621	0.615425154	1.416294448	0.553520662	-0.195887087	-0.198446447	-0.230397022	0.278845835	-0.162211986	0.825858799	0.591788372	0.451321982	0.031051596	-0.280351442	-0.03560728	1.505325768	0.046341489	0.742828477	0.918493229	-0.083971913	0.468178521	0.655494624	1.705510402	0.464982969	-0.446339444	1.298031439	0.004849536	0.600606378	-0.361944228	-0.669150097	-0.721557831	0.932347282	1.60068193	-1.391561236	-0.216671813	-0.38823735	1.182777435	-0.203232277	0.231219914	-0.482621183	0.637897049	-0.163380839	0.186448223	0.307730498	0.010264622	0.723132403	0.079175342	-0.195038329	-0.130352402	0.985252479	-0.260543494	1.363267315	-0.585794416	1.490837382	0.017692109	0.85040697	-0.355687379	0.401887784	-0.724790114	-0.906361921	-0.384114188	0.936783429	-0.413670295	0.051864069	2.354720757	-0.261253614	0.675994607	-0.000594027	-0.390244844	0.929543004	0.428671494	0.057500569	-0.561428933	1.110338934	0.309714738	0.0124045	0.090588282	-0.189681777	1.33569438	0.201539055	1.281066495	-0.901352545	-0.603284088	-0.611917173	-1.042291275	-0.399862027	-1.213097178	-1.03492132	-0.069275553	-0.810903581	-0.767459621	-0.327733053	0.97805441	-0.018725481	-0.1233131	-0.586030552	-1.317952728	-0.957408493
IRS1|IRS1	-0.422149846	-0.400566863	-0.469767253	0.091200666	-0.371543532	-0.137319555	-0.728666816	-0.271129638	-0.311114074	-0.767637374	-0.216687914	-0.381671861	0.005215223	-0.564685153	-0.085401474	-0.65246454	-0.344548486	-0.252479474	-0.360961616	-0.386875046	-0.454314804	-0.239081152	0.115365637	-0.652743334	-0.324175864	-0.201396831	-0.390457363	-0.410448366	-0.303026207	-0.166072813	-0.455780729	-0.342934713	-0.596147553	-0.47759929	-0.361619796	-0.242932302	-0.61953722	-0.224812231	-0.32885882	-0.335031982	-0.130257697	-0.312758207	-0.34394918	-0.641500972	-0.627403385	-0.298459289	-0.38298308	0.037718815	-0.435368811	-0.304519509	-0.838306841	-0.39177463	-0.421822872	-0.137577944	-0.582571257	-0.285519789	-0.004849628	0.512119974	-0.559545445	-0.648491222	-0.256755348	-0.649964602	-0.302762104	-0.09145598	-0.365221625	-0.435995303	-0.010371755	-0.174545014	-0.518509048	-0.484919134	-0.591459773	-0.616763234	-0.458176656	-0.174166535	-0.564119648	-0.140210619	-0.786295908	-0.228320852	-0.714046337	-0.342217907	-0.584058434	-0.358414769	-0.349275098	-0.474972104	-0.530912432	-0.120687291	-0.644380532	-0.644115958	-0.167972942	-0.808792369	-0.48295296	-0.175778668	-0.529978474	-0.38653546	-0.412830517	-0.038996211	-0.446733695	-0.007816782	-0.474165382	-0.42930666	-0.6206179	-0.004089257	-0.181050197	-0.424749847	-0.441677182	-0.214769342	-0.227720967	-0.161428489	0.017800536	0.013763882	-0.377287852	-0.103939786	-0.307769325	-0.062658186	-0.031128904	-0.059894381	-0.25268636	-0.240046924	-0.172438698	-0.046822542	-0.01364512	-0.261515175
MAPK8|JNK_pT183_Y185	0.007520036	-0.129855671	-0.087296067	-0.491480152	0.064761244	-0.39575002	-0.320128116	0.015151865	-0.166342592	-0.617943775	-0.07203636	0.014216158	-0.352181382	0.396003328	-0.370029823	-0.562551409	-0.510896696	-0.294241598	-0.082544447	-0.199383354	-0.130862563	-0.235392887	-0.316349988	-0.048928751	-0.337048318	-0.086771428	-0.374770355	-0.25501788	-0.476266315	-0.02743876	0.007520036	-0.284819491	-0.295783044	-0.212116748	-0.190913605	-0.204695916	-0.265013908	-0.190283609	-0.289842827	-0.238085239	0.06665052	-0.107404002	-0.100914916	-0.318211389	-0.118746285	0.312658818	-0.363363165	0.261526592	-0.329874077	-0.056470122	-0.334489786	-0.003572967	-0.381760582	-0.608424256	-0.162741224	-0.282359137	-0.169251127	-0.442871392	-0.451871684	-0.266503499	-0.505658596	-0.005556027	-0.592149453	-0.194135609	-0.052578218	-0.292016815	-0.092275177	0.160169627	0.007520036	-0.218823524	-0.375093924	-0.266312481	-0.275776905	-0.320560159	-0.268879274	-0.165827016	-0.133603427	-0.069751312	-0.454014944	-0.184316019	-0.637331977	-0.480412815	-0.148296626	0.007520036	-0.122356064	-0.262304797	-0.140970257	-0.11590967	-0.328118558	-0.4255727	-0.146599847	-0.136269997	-0.098451733	-0.026330254	-0.213328615	-0.079674039	-0.338921933	-0.040271437	-0.20814151	-0.248410719	-0.28943152	0.08683712	-0.061519398	-0.106874514	-0.103817869	2.974101449	-0.682493023	-0.13157874	-0.02496169	-0.419564545	-0.761115453	-0.069617612	0.307006344	-0.118937431	-0.257352764	0.2201481	-0.451849135	-0.231163258	-0.171338818	-0.090125829	-0.657813584	-0.12210985
MAPK9|JNK2	0.424539978	0.251206511	0.103924806	0.476112246	0.090762903	0.56538245	0.806239359	0.204466929	0.268519667	0.949750529	-0.076332035	0.438978488	0.485909961	0.921784069	0.720551486	0.72806695	0.19600877	0.110124259	0.08851234	0.177126071	0.539648242	0.320288446	0.740574431	0.703066718	0.362854402	0.252569187	0.323265718	0.340245255	0.815214662	0.484169462	0.415153602	0.642222584	0.514851279	0.051041991	0.398315193	0.198715903	0.526329959	0.275098492	0.739644463	0.542817131	0.0518519	0.450132489	0.195091199	0.359417292	0.595784706	0.315995881	0.739642138	0.636011638	0.119147582	0.369181505	0.369470523	0.521630926	0.188410166	-0.2327315	0.417282331	0.203470736	0.740671215	0.177438731	0.923669463	0.947524113	0.490189838	0.06169634	0.118991259	0.151824847	0.095761929	0.384274927	0.104326475	0.012701487	0.304892039	0.151183034	0.667809397	0.11343851	0.380802173	0.240643249	0.657378556	0.469252165	0.822857989	0.172413471	0.143290037	0.175193214	0.271865293	0.176341731	-0.138679954	0.828023942	0.447745625	0.327391468	0.157388215	1.178226779	0.230639575	0.69734912	0.274827169	0.041443794	0.203090386	0.591320751	0.029215533	-0.192044275	0.335722862	0.754198503	0.44434767	0.691181799	0.379960544	0.090413969	-0.099190966	0.082340969	0.16939072	-0.061354618	0.518534737	0.556006838	0.435110441	0.505792952	0.769020962	0.634097138	0.806064128	0.009129925	0.882485004	0.77903294	0.591981476	0.848049745	0.594626811	-1.995856248	0.372666874	0.563264985
XRCC5|Ku80	0.496267936	1.379896709	1.334806757	2.125787466	1.442406349	1.155941748	1.598106935	1.50516526	1.513975501	1.797043291	0.840142036	1.012240292	1.659938664	1.706683286	1.661045518	2.043269394	1.358086263	1.486378731	0.999709996	1.219121129	1.429739566	1.206421745	1.531182943	1.290945711	1.836578466	2.021873531	1.716102345	0.647889066	1.246193766	1.052881582	1.657618192	1.579308382	1.247107247	1.578641441	1.226177734	1.168224208	1.074188133	1.046657322	1.742253935	1.489807193	1.028334186	0.957977914	1.338872178	1.911504283	1.686122279	1.248837377	1.490467937	1.683659814	0.647409637	1.295429001	0.642004474	0.367840544	1.299962401	1.875344679	1.02050117	1.42994242	1.347103849	0.578913884	1.707318102	1.288840463	1.409699486	0.562458378	1.620397758	0.997387036	1.154864618	1.495037364	0.966529402	1.079718213	0.810179818	1.524928868	1.274113753	0.973072149	0.590046994	1.246570844	1.141536897	1.534714997	1.5001328	0.640598321	1.429739566	1.365230158	0.559870469	1.252325136	0.907851993	1.025181933	1.527649354	1.221548808	1.095105401	1.16422625	1.538998961	1.224633464	1.363063924	0.42199943	0.959497843	1.404849885	0.366516743	1.077253447	1.100388049	0.800222552	1.507637482	1.105646156	0.980872555	1.121546684	0.549751013	0.686927021	1.142614395	1.058336016	1.556563495	1.741596237	1.069832579	1.158449832	1.906394888	-0.095322728	1.678375001	0.744766787	1.649910256	1.347253021	1.315132228	1.575762172	1.384680144	1.51274024	1.429476812	1.68489089
LCK|Lck	1.031614296	0.279898245	0.184688688	-0.24608381	0.429015046	0.882167507	0.941014192	0.626407094	0.651436041	-0.10550354	1.165855179	0.836898994	0.659741812	0.657972647	0.362881661	2.25358687	0.381377887	0.399724308	0.402293207	0.579115102	0.664178824	0.986804768	1.411532757	0.299984671	0.704082712	0.642368659	1.017778992	0.641158234	0.892413118	0.336015032	1.499590785	1.041332231	1.343660883	0.702179973	0.502686462	0.438039685	0.70092501	0.443927607	0.334896558	0.629778585	0.575504717	0.859543166	0.699402921	0.528362923	0.444320005	0.750804559	0.600605763	0.53513895	0.454688983	1.048824582	0.510712557	0.477383001	0.679596145	0.606602813	0.71550498	0.195670323	0.622329675	0.793246276	0.742217214	0.630647177	0.491273284	0.184688688	0.950455757	0.479049359	0.706614747	0.231484498	0.436888486	0.509501494	0.805366408	0.794387931	0.294308339	0.642594853	0.736818377	0.310438898	0.595303921	0.476292985	0.14307889	0.647593168	0.455079641	0.77368976	0.52336031	0.621597425	0.80705331	0.336356239	0.305129518	0.222939988	0.91721495	0.302838355	0.245423994	0.448398454	0.73785802	0.763741372	0.843034871	0.769198635	0.838676053	0.417471206	0.676122489	0.419754329	0.568768612	0.580848472	0.655101259	0.76305074	0.467268718	0.648957218	0.449010186	1.946076611	0.654399398	0.786282032	0.698870019	0.836442498	1.169393678	1.19400343	0.585124132	0.961448573	0.91986783	0.841588412	0.96697705	1.046139306	0.890519674	1.190188414	0.675101481	1.055061445
