NAME	Description	GSM320249/GSM320243	GSM320250/GSM320244	GSM320251/GSM320245	GSM320252/GSM320246	GSM320253/GSM320247
1552740_at	NA	32.49254171	3.078984697	7.690648129	3.12652674	1.416484674
1552742_at	NA	1.382164511	1.376906545	2.027244128	2.15020766	6.436294356
1552743_at	NA	5.797433643	2.038697439	0.746409807	15.51351208	8.056848871
1552745_at	NA	2.632212942	1.07741281	2.249372957	1.985650997	1.799368539
1552747_a_at	NA	3.504394595	0.292541904	1.150891014	3.994396684	0.996732219
1552749_a_at	NA	1.557063233	1.520106927	2.035549055	2.279257954	1.079930796
1552750_at	NA	0.401872844	3.835708595	0.239265374	5.070246813	0.859537015
1552751_a_at	NA	2.388702755	0.740289676	0.239899245	2.868149163	2.212553717
1552752_a_at	NA	3.029015876	0.642661622	0.830474158	1.584997235	0.646400146
1552754_a_at	NA	1.082403433	1.263119534	1.652804033	1.04385682	17.8
1552755_at	NA	0.7981509	1.458055813	1.127341899	1.006170561	0.917587808
1552757_s_at	NA	5.376815642	1.030818767	10.99084765	0.687491621	1.769909242
1552758_at	NA	0.480099864	3.007564297	3.380550033	12.76207199	1.210325958
1552760_at	NA	0.129556472	0.219994872	0.295800721	0.067936285	4.297041906
1552761_at	NA	1.091766343	0.718969485	3.941675249	0.501204677	4.042858474
1552763_at	NA	0.664971177	1.744926617	2.813865235	0.114112327	0.234075852
1552765_x_at	NA	1.377381574	0.992117384	0.223327168	1.73424612	0.226241876
1552766_at	NA	3.51017794	2.33476881	2.893084081	3.051150143	2.46105107
1552767_a_at	NA	2.551353941	3.333652381	2.387494285	2.414201083	2.500944147
1552768_at	NA	7.873750212	0.640709938	3.016691958	1.741336948	1.561080658
1552769_at	NA	5.493116102	2.05633827	3.509526655	13.02599237	1.677908584
1552770_s_at	NA	2.377217087	1.535755175	0.99462265	0.619486657	0.79291469
1552771_a_at	NA	2.17338177	1.285594338	8.216788916	1.110681658	1.797539797
1552772_at	NA	7.144252274	14.72198642	0.186359311	23.50259426	10.25676317
1552773_at	NA	2.295719703	1.942982152	1.443353774	3.084472104	2.698334605
1552774_a_at	NA	1.176217925	0.586958742	0.427566664	1.18864812	0.830020807
1552775_at	NA	1.685969768	0.777381012	0.879318188	0.464477925	0.260152321
1552777_a_at	NA	0.487038495	0.158068739	0.30991078	0.153480507	0.299645282
1552779_a_at	NA	0.630842859	0.277438294	0.806511718	1.209863227	0.655450776
1552782_at	NA	1.152955842	0.218877477	0.590960654	0.117083792	0.322513429
1552783_at	NA	2.912658928	2.158835546	0.638027453	3.287586207	0.314952707
1552785_at	NA	5.711076855	4.789534215	1.600744485	1.679441955	0.437041741
1552787_at	NA	3.321565978	13.88389772	0.900909541	4.864275954	0.294277573
1552788_a_at	NA	8.782161865	0.265795756	1.903082848	2.354249756	0.421281092
1552789_at	NA	1.004114005	0.91004351	0.856704418	0.879411359	0.919440091
1552790_a_at	NA	0.971130398	0.977151953	0.715377667	0.824968305	0.938754755
1552791_a_at	NA	0.218122852	0.138512976	0.292224965	0.531563434	0.321873365
1552792_at	NA	0.751949118	0.504030441	0.503309158	1.380022198	1.269606909
1552793_at	NA	1.85637824	0.834108343	3.931092175	12.76095142	2.024404684
1552794_a_at	NA	1.263835264	0.828938242	0.830983925	1.069995642	1.258292032
1552796_a_at	NA	1.33320455	0.785709044	0.995772136	1.710301439	1.339747825
1552797_s_at	NA	0.37494121	0.379087541	0.246904323	0.361558346	0.323241435
1552798_a_at	NA	2.210935448	1.066066938	1.872616323	3.497686833	1.194572926
1552799_at	NA	7.478824703	2.092727343	1.712977356	1.644568989	0.735005269
1552800_at	NA	6.011184337	0.696354508	0.211567691	1.475803543	0.871939933
1552801_at	NA	4.301631212	0.792704011	4.534052077	0.734883721	2.155111713
1552803_a_at	NA	0.996572743	0.263830439	0.371783724	0.144797814	0.318223762
1552804_a_at	NA	2.545528761	1.299363609	1.875406785	2.219761441	2.218980196
1552806_a_at	NA	9.039343834	0.613445668	1.38438195	1.741352485	0.502502581
1552807_a_at	NA	2.725021181	4.815600288	0.272922717	4.988518701	0.255054929
1552808_at	NA	0.45544611	5.815766165	0.559567789	0.139925749	4.447150935
1552809_at	NA	15.8600834	0.791468292	2.057025749	2.070106863	1.073597324
1552811_at	NA	3.828624113	1.444846329	0.895882367	2.491354714	1.308782442
1552812_a_at	NA	1.781099747	0.894585246	1.704383977	1.313301919	0.99668026
1552813_at	NA	2.170083405	1.621354934	2.192857143	3.3493387	5.12678697
1552814_a_at	NA	1.357341684	0.177662942	0.354467246	1.536192271	2.971496437
1552816_at	NA	1.109690168	1.607385317	0.928616412	1.459232028	1.128990039
1552818_a_at	NA	1.312772134	1.036836028	0.289095862	0.437578498	1.179169829
1552819_at	NA	1.761146887	1.886160228	1.519200279	1.977890227	2.665744686
1552822_at	NA	1.490676598	0.601519392	2.48048057	2.313295151	1.580566271
1552825_at	NA	1.078692959	0.328339237	0.737375547	0.233248396	0.438996311
1552826_at	NA	7.997410445	3.681415929	0.722536095	0.982193204	5.36199095
1552827_s_at	NA	0.609667576	0.926449149	0.362572	0.44602928	1.038939545
1552828_at	NA	2.158582482	0.306140752	0.433659694	1.015957292	1.670904123
1552829_at	NA	3.566446791	0.745023305	2.087912788	1.241230619	1.100248701
1552830_at	NA	1.660515595	5.154798947	0.689775839	0.254564953	3.482822086
1552833_at	NA	0.829546523	0.332563585	0.51135161	5.123704569	1.074774586
1552834_at	NA	4.428778019	1.124814485	3.614240838	1.317888663	2.825075643
1552835_at	NA	1.085568383	0.68192947	0.849682185	0.854319913	0.060535121
1552836_at	NA	1.140475887	1.542995715	1.048830187	1.994881089	0.903816169
1552837_at	NA	1.564453706	0.076351158	0.34663626	0.145599347	12.3460076
1552839_at	NA	12.63955517	2.315526428	0.104683569	1.602352065	7.930443919
1552841_s_at	NA	1.450595582	3.071985963	0.841598631	0.286073084	0.951892341
1552842_at	NA	3.286179065	1.697543747	0.654740608	0.259939607	4.341809632
1552843_at	NA	5.021539689	1.082211919	2.153267974	1.563912201	1.093457944
1552845_at	NA	2.377616135	1.738385048	3.990461742	3.570041781	1.537307548
1552846_s_at	NA	1.219694698	0.772149532	5.909788371	0.792761362	1.806115143
1552848_a_at	NA	2.10078319	1.261725236	1.246154234	1.149399751	1.004969521
1552849_at	NA	1.405609168	0.761366768	9.574712644	3.413825315	0.330660029
1552851_at	NA	0.975045687	2.023362725	0.255059496	2.961173425	0.967428088
1552852_a_at	NA	1.363581039	0.83790577	1.198688132	2.616496599	2.92611313
1552853_at	NA	5.871513102	1.565235008	2.643149284	0.874286551	0.175086409
1552854_a_at	NA	3.173927021	1.0347355	1.600683042	1.701839978	1.701053135
1552856_at	NA	1.40112583	1.254036007	1.222933297	7.150080638	1.157760546
1552857_a_at	NA	12.10592634	3.933180346	1.65960727	3.399432758	8.332061069
1552858_at	NA	1.833600526	0.131317023	8.818548387	21.74495968	37.93478261
1552860_at	NA	2.515750078	4.730805913	2.14578714	9.722109533	5.001307474
1552862_at	NA	0.240877517	0.038700249	0.051048087	0.101525232	0.303307756
1552863_a_at	NA	1.244969452	0.668747874	1.441900614	1.144734437	1.366528989
1552865_a_at	NA	0.935065103	0.355355654	0.482142535	0.221338228	0.421259881
1552867_at	NA	0.523108947	0.156649282	0.013800398	0.331515921	0.308601058
1552868_at	NA	4.303574636	1.606463045	1.156336745	1.786390854	0.715230543
1552870_s_at	NA	7.326835731	1.199241748	2.398022893	11.93979637	1.869188383
1552872_at	NA	1.322365844	8.081544043	4.246937213	3.740633719	2.252631579
1552873_s_at	NA	3.938162696	1.453952926	3.581865787	3.374694582	3.921025108
1552875_a_at	NA	4.88549194	5.528711485	1.34462066	14.74213836	0.629659001
1552876_at	NA	3.682546233	1.486392657	3.003602475	4.325907273	1.404928972
1552877_s_at	NA	1.43332551	0.410767752	1.560506803	2.029532145	0.672943803
1552878_at	NA	4.269499418	1.649617044	5.108108108	20.50572082	0.846400342
1552879_a_at	NA	0.741935484	0.173268855	0.774374177	2.323424723	0.097822504
1552880_at	NA	4.490253234	8.947824413	19.3436796	7.791730164	1.675006516
1552882_a_at	NA	4.45170536	5.254592609	2.310022153	0.968739138	6.04467354
1552884_at	NA	3.324384747	1.562388858	3.171347582	1.875548884	2.68993914
1552885_a_at	NA	5.009668229	1.054427219	4.531106525	1.664096254	1.478236113
1552887_at	NA	2.50693117	1.428148069	1.273012093	1.63482622	1.766512495
1552889_a_at	NA	3.234501508	2.053463006	2.030166409	4.070227616	2.042405675
1552890_a_at	NA	3.783135968	1.281421462	1.958866251	2.66442953	1.329959514
1552892_at	NA	11.39198541	2.520946214	6.608898346	9.35609075	8.72302443
1552893_at	NA	1.674611986	1.247090434	1.300419058	3.363178975	2.073702196
1552895_a_at	NA	0.813142982	1.462147682	2.562175404	8.03575174	2.436703288
1552897_a_at	NA	2.785242452	1.387441302	2.709938599	2.553394858	3.608972238
1552898_a_at	NA	13.03233445	4.147817119	5.993544766	2.16155811	33.25146992
1552899_at	NA	2.840406676	1.327513634	0.943475703	1.592643747	2.262233799
1552900_a_at	NA	3.794452451	0.549482351	1.40129876	2.171532933	1.703720114
1552902_a_at	NA	2.804022507	0.650101509	0.601411238	1.533991732	2.176250934
1552903_at	NA	7.153497718	1.492175192	8.592933524	1.848351748	2.046037034
1552904_at	NA	0.640449438	0.507021912	0.781563693	4.769076641	15.1012987
1552906_at	NA	0.575700935	0.171585614	0.95493768	2.808712312	0.122750424
1552908_at	NA	0.416309013	1.455414488	2.606771226	0.904712353	1.276699029
1552910_at	NA	7.601039103	1.903569507	1.987931752	1.48860228	0.088217717
1552911_at	NA	1.762863535	5.933448486	17.36799489	11.29921429	0.968255384
1552912_a_at	NA	2.543581526	0.118843758	0.322970195	1.036161097	0.13725628
1552913_at	NA	0.021025372	0.074035041	1.08432304	0.053476227	0.070820909
1552914_a_at	NA	4.810792504	2.206603673	0.769918581	1.600612002	3.953896946
1552915_at	NA	3.432876475	1.921013153	1.463213374	2.362815576	2.047891255
1552917_at	NA	7.383781257	2.060912541	0.699439233	1.770424197	2.401385801
1552919_at	NA	0.747551753	0.650858691	0.184447318	4.203541455	1.580977142
1552921_a_at	NA	3.238276073	1.49914142	1.953763297	2.056512532	2.535141878
1552922_at	NA	0.195200801	13.19399707	1.814124951	2.491190541	4.619016607
1552923_a_at	NA	1.681926408	1.085307787	0.570600879	2.116444469	2.064909553
1552924_a_at	NA	1.49340355	0.785023249	1.001518854	2.702533421	1.036580058
1552925_at	NA	2.361577019	1.78920527	0.557730207	0.648688962	5.049980114
1552927_at	NA	0.891723741	1.208586663	0.742117591	0.161285907	0.035334546
1552928_s_at	NA	0.891244542	0.334890687	0.734411882	0.793189693	0.93379414
1552929_at	NA	2.582633864	24.85914928	2.808568514	7.660948537	3.305520305
1552930_at	NA	1.198466598	0.765704008	1.003049859	1.447783116	0.935301559
1552931_a_at	NA	1.403441067	0.628049857	1.380309032	1.345361459	1.32945498
1552932_at	NA	6.827518	6.950814053	6.28694286	8.904142973	4.800937931
1552933_at	NA	5.893144169	0.474971868	1.785980457	4.832882512	1.143266593
1552935_at	NA	3.721558402	1.200789272	1.07361745	4.595904686	0.793744633
1552937_s_at	NA	1.008840441	1.268665203	0.974834596	1.173444329	1.036428897
1552938_at	NA	3.351826661	1.410331552	4.448827526	1.190775757	0.338690026
1552939_at	NA	5.877795852	0.45539518	3.127873696	104.6420664	18.48958333
1552940_at	NA	2.28788997	0.828830713	2.00199741	1.954111809	0.162318586
1552942_at	NA	2.429798808	1.529419823	1.378982223	2.307602157	1.153952822
1552943_at	NA	0.198079697	0.079614218	0.698206344	0.31408776	2.735000322
1552944_a_at	NA	2.221148947	1.878620045	1.876885745	2.247583192	1.501881407
1552946_at	NA	3.486768829	3.787806015	1.481803877	7.236405302	1.64892051
1552947_x_at	NA	20.72798193	5.2384608	0.593873853	4.047012099	2.664791766
1552948_at	NA	5.253691632	7.646253514	12.62225811	5.322697003	3.436272963
1552950_at	NA	0.56664434	0.52875	2.078621855	0.588218699	0.214102177
1552952_at	NA	3.489693008	1.110273659	1.155816002	3.323854547	1.451142697
1552953_a_at	NA	1.583169076	0.463757002	0.347387247	0.190086553	1.205661497
1552954_at	NA	4.124790747	2.964425252	0.639987517	3.541295902	0.762772114
1552955_at	NA	2.541814089	1.099293822	2.234946837	1.215414225	1.052589795
1552957_at	NA	4.355027228	1.689445196	3.098312784	2.009237991	1.626836891
1552960_at	NA	10.84052533	1.765205092	7.342681591	3.691338963	5.47694828
1552961_at	NA	10.37615787	0.983386424	0.264253493	2.928763843	0.63426505
1552964_at	NA	8.869254907	1.520675149	4.798189252	2.47855022	2.817872568
1552965_a_at	NA	31.15220126	9.89015352	27.49537852	0.509028571	24.77365615
1552967_at	NA	2.785692093	2.088100524	1.234017079	1.319716991	1.438494594
1552969_a_at	NA	2.873645866	1.104910682	1.409416431	1.158214275	0.844241695
1552970_s_at	NA	0.15195535	0.465014577	1.083601235	0.749026027	0.172113606
1552971_at	NA	8.864748401	5.07117595	1.764057538	7.802648172	1.120909187
1552972_at	NA	39.50549451	7.929368995	0.623721503	0.391440276	18.98106904
1552973_at	NA	17.13186894	5.079720598	14.02927161	5.885712197	4.562142198
1552974_at	NA	21.61854103	0.61180159	0.193853428	242.6759777	1.682593857
1552975_x_at	NA	26.15278396	2.023027582	0.695951605	0.896975566	1.30502888
1552976_at	NA	1.644163145	1.040974729	1.100594346	1.598826906	1.029353989
1552977_a_at	NA	1.232589182	0.949809606	2.092998711	1.460173434	0.790170803
1552978_a_at	NA	1.180905343	0.591214908	0.934241639	0.888633156	1.093214529
1552979_at	NA	10.42462687	1.379288165	0.769117467	3.534329077	0.491437935
1552980_at	NA	5.176942966	0.442326828	0.843689807	0.401191196	0.32373204
1552982_a_at	NA	4.674793399	0.679717705	1.873275196	3.355339892	0.102595551
1552985_at	NA	1.905216638	0.969581422	1.913738311	1.613634228	1.250175244
1552986_at	NA	0.478062892	0.532662575	0.240552573	0.261639748	0.617873233
1552987_a_at	NA	0.07319619	0.589678315	0.376553042	3.210945995	0.667014977
1552988_at	NA	0.671998185	1.026547628	4.715266688	0.53437078	0.469687875
1552990_at	NA	3.354298757	1.506154604	2.477352941	2.373825503	3.334956522
1552991_at	NA	1.560187238	1.142816719	1.884027486	1.716129182	1.900492338
1552993_at	NA	1.697102426	1.38026225	1.189282961	1.181583477	0.741017653
1552995_at	NA	0.223062956	0.218505739	0.643354593	0.348167757	0.369346898
1552997_a_at	NA	0.948594564	1.122367305	0.480016949	2.649126694	1.423634979
1552998_at	NA	1.615368683	1.231076246	3.347879056	3.397573162	1.772704108
1552999_a_at	NA	4.038320255	4.456492954	0.981223769	4.346815042	6.616874759
1553002_at	NA	1.03240857	2.238460594	0.845910429	0.307934664	0.839116719
1553003_at	NA	2.338390061	1.086325277	1.556638633	3.809931987	1.728062487
1553004_at	NA	1.307219152	0.820738401	0.742291938	1.366707406	1.948084702
1553006_at	NA	11.73440808	7.299302789	8.998826291	2.794076626	4.981971503
1553007_a_at	NA	2.662808146	0.44485394	2.131960589	4.03587963	3.990636407
1553009_s_at	NA	4.152180963	1.75285994	1.978967356	1.518897508	2.211867305
1553011_at	NA	0.980724838	0.17734053	0.823401417	0.120143872	0.24839207
1553013_at	NA	0.352982318	0.865027513	1.21825517	2.265256664	1.199305458
1553015_a_at	NA	2.433325599	1.187637949	2.866270181	2.570666231	2.183069483
1553016_at	NA	0.199513841	0.160737764	0.487273358	1.180541263	0.377280997
1553019_at	NA	1.649916297	0.783548018	1.122507389	1.049586811	0.999449897
1553020_at	NA	2.519681676	1.107103596	0.836882151	3.879985324	2.248265822
1553021_s_at	NA	0.200620197	0.025165887	0.148200003	0.141162287	0.079157485
1553022_at	NA	0.68128035	0.787907965	1.410660661	1.64817621	7.173969072
1553023_a_at	NA	2.588235914	2.803819444	0.767219723	1.639169639	0.846558326
1553024_at	NA	23.42093486	0.327241819	3.538169148	8.858382643	0.067005264
1553025_at	NA	2.031793544	0.912588402	0.501309555	5.268485122	6.704521556
1553027_a_at	NA	0.326053186	0.099443004	0.717816647	0.192382189	0.562943548
1553028_at	NA	1.700821982	0.431557458	4.723606427	1.340188165	1.102267098
1553030_a_at	NA	0.979858933	0.447848306	0.882456712	1.352147936	0.674289441
1553031_at	NA	2.227028856	1.301086612	0.80164641	2.853884109	0.512179581
1553032_at	NA	0.716938701	0.462498521	3.620559335	3.6875	5.668638081
1553033_at	NA	4.271380471	0.796048992	4.421633086	2.67141585	8.816842105
1553034_at	NA	0.944888463	0.99209492	0.938077019	1.159869046	0.930636944
1553036_at	NA	10.16216801	3.216723656	9.907658441	1.572858518	0.95450666
1553037_a_at	NA	0.963810893	2.047935619	2.079663099	2.085360989	1.115938957
1553039_a_at	NA	2.358751126	2.602155461	1.686162319	2.277209148	1.788050767
1553041_at	NA	2.149973573	2.35949112	0.741523734	4.942014446	1.354083325
1553042_a_at	NA	0.634205705	0.49874786	0.375404368	0.371851959	0.846182354
1553043_a_at	NA	2.951129852	1.533395126	3.612204333	3.309779122	1.497946119
1553044_at	NA	0.786413582	0.854489186	1.067755771	0.357045442	1.188117466
1553045_at	NA	2.010293657	1.766198149	0.714299624	2.900664653	2.272324635
1553046_s_at	NA	3.759363503	2.240732526	0.865079365	2.783551374	1.251570515
1553047_at	NA	0.4574431	0.546113986	1.193682734	0.889833715	0.546305116
1553048_a_at	NA	2.117516938	0.731800242	1.419681651	0.912916407	1.984593916
1553051_s_at	NA	9.35656494	1.022891926	2.954843005	37.68217054	24.16936488
1553052_at	NA	3.122363765	0.766022827	0.377659186	3.37283237	0.273117431
1553053_at	NA	6.028446115	1.933727129	2.149587973	2.002006306	6.131201764
1553055_a_at	NA	1.534524847	0.11408626	0.232769204	2.360136222	0.204767964
1553057_at	NA	0.596293462	1.157663349	2.215376277	0.89535556	2.004156932
1553058_at	NA	2.518464153	1.632452128	3.007660389	1.201042803	2.558811586
1553059_at	NA	0.625408171	1.526167418	2.060240108	7.899904552	0.906489525
1553060_at	NA	2.707159669	1.527953094	1.772065035	2.236049442	1.238081814
1553061_at	NA	4.658160165	2.337601205	2.094349898	1.283452657	1.11262275
1553062_at	NA	2.229537775	3.673913912	0.706771063	4.921840687	1.902430256
1553063_at	NA	3.499987347	1.298204512	1.177944426	2.222145046	0.344323921
1553064_at	NA	7.677799135	0.538302727	1.641674061	5.68338743	1.221087748
1553066_at	NA	1.581879312	1.394595075	3.928564297	3.534808837	2.148615101
1553067_a_at	NA	4.04068817	2.951893622	2.433659193	3.01971278	3.369898042
1553069_at	NA	0.779921994	0.674687248	33.64593098	0.707311265	4.913903316
1553070_a_at	NA	6.051563241	0.232409519	2.173479785	16.75069352	0.778324535
1553071_a_at	NA	8.555412702	1.848314096	4.423942127	6.668832106	0.349555407
1553072_at	NA	17.76862745	4.605003207	3.093072159	16.70788555	3.753033467
1553074_at	NA	2.081799885	11.7329888	0.07057672	5.376652749	1.495426271
1553075_a_at	NA	0.437101811	0.192112117	0.711143892	15.74413735	2.686825054
1553076_at	NA	0.857289177	0.174676931	7.150998185	0.288873155	1.974756641
1553077_at	NA	0.846249392	1.030491554	1.457573038	1.333257703	0.472648586
1553078_at	NA	1.777060583	0.857337341	1.964354528	9.742632709	1.502193618
1553079_at	NA	0.395295827	0.300715374	2.770116673	0.214399893	0.719318222
1553080_at	NA	3.621863799	0.284159986	0.627964848	3.609835169	0.922569246
1553081_at	NA	2.466899066	0.253528112	0.179020358	1.704465452	2.639712225
1553082_at	NA	10.30575466	4.314874552	1.406542774	0.31011011	4.18249746
1553083_at	NA	0.514984941	0.625363784	0.975347617	1.869404552	1.005796206
1553084_at	NA	2.306962199	36.9446573	2.175025329	1.880141901	1.099328554
1553086_at	NA	12.92094663	2.341865426	1.528496362	46.35061125	1.610169492
1553087_at	NA	1.960294414	5.824267681	3.974037859	1.650575048	7.292399134
1553088_a_at	NA	2.583640304	0.981602525	1.421853326	1.729533479	1.026875653
1553089_a_at	NA	21.50647723	2.475525221	4.383848657	7.351559762	5.128657074
1553093_a_at	NA	1.728383279	7.68278558	3.420335762	0.391047239	25.84586108
1553094_at	NA	2.632871537	0.718115482	1.467798853	5.48131623	1.219456544
1553096_s_at	NA	1.312004744	1.425056066	1.207916341	1.480737551	1.21502277
1553099_at	NA	0.49000556	0.449766896	0.591594306	0.792380942	0.499142883
1553101_a_at	NA	1.446956912	0.832777563	1.50250698	1.585083896	1.152950369
1553102_a_at	NA	2.575514717	5.05064079	3.021590705	2.389839833	2.484452677
1553103_at	NA	0.60767481	0.317351375	0.338969468	0.581626142	0.324722824
